"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","n"
"913","Subject319","typepositive",438.166666666667,104.081116384668,646.328899436003,230.004433897331,1,0,12
"914","Subject319","typesuicide",414.333333333333,57.7255785959952,529.784490525324,298.882176141343,1,0,12
"915","Subject32","typenegative",836.416666666667,300.184324687147,1436.78531604096,236.048017292372,0,0,12
"916","Subject32","typeneutral",866.583333333333,268.171403238957,1402.92613981125,330.240526855418,1,0,12
"917","Subject32","typepositive",778.166666666667,235.234054945411,1248.63477655749,307.698556775845,0,0,12
"918","Subject32","typesuicide",737.583333333333,231.508279189608,1200.59989171255,274.566774954118,0,0,12
"919","Subject320","typenegative",577.75,129.158201091107,836.066402182215,319.433597817785,0,0,12
"920","Subject320","typeneutral",573,150.959958568188,874.919917136376,271.080082863624,1,0,12
"921","Subject320","typepositive",533.75,97.1784908861477,728.106981772295,339.393018227705,1,0,12
"922","Subject320","typesuicide",545.583333333333,158.327886668678,862.239106670689,228.927559995978,1,0,12
"923","Subject322","typenegative",373,53.2541078227774,479.508215645555,266.491784354445,1,0,12
"924","Subject322","typeneutral",410.166666666667,75.121517717911,560.409702102489,259.923631230845,1,0,12
"925","Subject322","typepositive",427.5,82.5464056813444,592.592811362689,262.407188637311,1,0,12
"926","Subject322","typesuicide",392.333333333333,77.0352143011509,546.403761935635,238.262904731032,0,0,12
"927","Subject323","typenegative",428.75,95.0436502589492,618.837300517898,238.662699482102,1,0,12
"928","Subject323","typeneutral",486.833333333333,145.048476745054,776.930286823442,196.736379843224,1,0,12
"929","Subject323","typepositive",505.666666666667,145.965957010738,797.598580688143,213.734752645191,1,0,12
"930","Subject323","typesuicide",413.083333333333,65.6830659418023,544.449465216938,281.717201449729,1,0,12
"931","Subject324","typenegative",453.083333333333,83.82607354553,620.735480424393,285.431186242273,0,0,12
"932","Subject324","typeneutral",554.916666666667,220.156745125473,995.230156917612,114.603176415721,0,0,12
"933","Subject324","typepositive",458.25,74.0333155963031,606.316631192606,310.183368807394,0,0,12
"934","Subject324","typesuicide",478.25,143.593571013342,765.437142026684,191.062857973316,1,0,12
"935","Subject325","typenegative",515.75,58.2488782568542,632.247756513708,399.252243486292,0,0,12
"936","Subject325","typeneutral",461.25,48.4620282470532,558.174056494106,364.325943505894,0,0,12
"937","Subject325","typepositive",552.083333333333,177.859218246206,907.801769825745,196.364896840922,1,0,12
"938","Subject325","typesuicide",500.5,120.658420947129,741.816841894258,259.183158105742,1,0,12
"939","Subject326","typenegative",650.166666666667,166.696148907544,983.558964481755,316.774368851579,1,0,12
"940","Subject326","typeneutral",728.75,179.005903914825,1086.76180782965,370.73819217035,0,0,12
"941","Subject326","typepositive",760.666666666667,295.594419105065,1351.8555048768,169.477828456537,1,0,12
"942","Subject326","typesuicide",674.75,189.659563428792,1054.06912685758,295.430873142416,0,0,12
"943","Subject327","typenegative",676.916666666667,240.55937023126,1158.03540712919,195.797926204146,1,0,12
"944","Subject327","typeneutral",718.583333333333,270.040555315589,1258.66444396451,178.502222702156,1,0,12
"945","Subject327","typepositive",655,123.867230973696,902.734461947392,407.265538052608,1,0,12
"946","Subject327","typesuicide",661.583333333333,204.642241410949,1070.86781615523,252.298850511436,1,0,12
"947","Subject328","typenegative",521.916666666667,62.7584957426386,647.433658151944,396.399675181389,0,0,12
"948","Subject328","typeneutral",558.25,161.539257823545,881.32851564709,235.17148435291,1,0,12
"949","Subject328","typepositive",513,97.3867640810691,707.773528162138,318.226471837862,1,0,12
"950","Subject328","typesuicide",588.583333333333,135.065949099174,858.715231531681,318.451435134986,1,0,12
"951","Subject329","typenegative",779.25,324.351135485771,1427.95227097154,130.547729028458,0,1,12
"952","Subject329","typeneutral",1021.33333333333,398.481283542067,1818.29590041747,224.370766249199,0,0,12
"953","Subject329","typepositive",974.416666666667,457.496241084078,1889.40914883482,59.4241844985111,0,1,12
"954","Subject329","typesuicide",1089,420.005411220553,1929.01082244111,248.989177558895,0,0,12
"955","Subject33","typenegative",587.916666666667,158.671449189445,905.259565045558,270.573768287776,1,0,12
"956","Subject33","typeneutral",520,149.423133173123,818.846266346245,221.153733653755,1,0,12
"957","Subject33","typepositive",489.583333333333,160.090007827036,809.763348987406,169.40331767926,1,0,12
"958","Subject33","typesuicide",551.5,129.896812194071,811.293624388142,291.706375611857,1,0,12
"959","Subject330","typenegative",451.666666666667,97.5763881026118,646.81944287189,256.513890461443,1,0,12
"960","Subject330","typeneutral",491,135.763162763823,762.526325527647,219.473674472353,0,0,12
"961","Subject330","typepositive",472.333333333333,106.150265133342,684.633863600017,260.032803066649,0,0,12
"962","Subject330","typesuicide",515.083333333333,213.760468465963,942.604270265259,87.5623964014077,1,0,12
"963","Subject331","typenegative",426.333333333333,103.876091687368,634.085516708069,218.581149958598,1,0,12
"964","Subject331","typeneutral",407.75,91.8230759271724,591.396151854345,224.103848145655,1,0,12
"965","Subject331","typepositive",460.083333333333,137.458395909674,735.000125152681,185.166541513986,1,0,12
"966","Subject331","typesuicide",437.25,88.9260417936777,615.102083587355,259.397916412645,1,0,12
"967","Subject332","typenegative",690.833333333333,191.693805720256,1074.22094477384,307.445721892822,0,0,12
"968","Subject332","typeneutral",555.916666666667,94.1415359332892,744.199738533245,367.633594800088,0,0,12
"969","Subject332","typepositive",569.583333333333,124.565031086967,818.713395507267,320.4532711594,0,0,12
"970","Subject332","typesuicide",545.5,83.4903369476753,712.480673895351,378.519326104649,1,0,12
"971","Subject333","typenegative",434.75,53.3549435385326,541.459887077065,328.040112922935,1,0,12
"972","Subject333","typeneutral",442.833333333333,51.1643223231568,545.161977979647,340.50468868702,0,0,12
"973","Subject333","typepositive",442.583333333333,39.9783085124315,522.539950358196,362.62671630847,1,0,12
"974","Subject333","typesuicide",439.75,41.3502226002583,522.450445200516,357.049554799483,0,1,12
"975","Subject34","typenegative",513,157.653244351474,828.306488702947,197.693511297053,1,0,12
"976","Subject34","typeneutral",450.583333333333,84.025383971245,618.634101275823,282.532565390843,1,0,12
"977","Subject34","typepositive",449.083333333333,96.89212214279,642.867577618913,255.299089047753,1,0,12
"978","Subject34","typesuicide",459.416666666667,113.879887547709,687.176441762084,231.656891571249,1,0,12
"979","Subject35","typenegative",513.083333333333,76.982239195253,667.047811723839,359.118854942827,1,0,12
"980","Subject35","typeneutral",675.916666666667,200.576649748276,1077.06996616322,274.763367170115,1,0,12
"981","Subject35","typepositive",563.916666666667,136.499389498024,836.915445662715,290.917887670618,0,0,12
"982","Subject35","typesuicide",561.333333333333,138.367319665863,838.06797266506,284.598694001607,0,0,12
"983","Subject36","typenegative",513.166666666667,73.6525421808166,660.4717510283,365.861582305033,1,0,12
"984","Subject36","typeneutral",502,84.7177130775549,671.43542615511,332.56457384489,1,0,12
"985","Subject36","typepositive",502.75,74.0738268093516,650.897653618703,354.602346381297,1,0,12
"986","Subject36","typesuicide",548.166666666667,173.953407206608,896.073481079882,200.259852253451,1,0,12
"987","Subject37","typenegative",840.833333333333,407.770620309849,1656.37457395303,25.292092713636,0,1,12
"988","Subject37","typeneutral",733.666666666667,345.844508764306,1425.35568419528,41.9776491380543,0,1,12
"989","Subject37","typepositive",764.166666666667,178.961058909643,1122.08878448595,406.244548847381,1,0,12
"990","Subject37","typesuicide",919,209.238011495391,1337.47602299078,500.523977009218,0,0,12
"991","Subject38","typenegative",452.583333333333,65.4390185708431,583.46137047502,321.705296191647,0,0,12
"992","Subject38","typeneutral",479.083333333333,118.754489548306,716.592312429946,241.574354236721,1,0,12
"993","Subject38","typepositive",466.416666666667,170.79730588323,808.011278433127,124.822054900206,1,0,12
"994","Subject38","typesuicide",412.5,37.371598355387,487.243196710774,337.756803289226,0,0,12
"995","Subject39","typenegative",539,226.909273018575,992.81854603715,85.1814539628501,0,0,12
"996","Subject39","typeneutral",424.5,106.48730184649,637.47460369298,211.52539630702,1,0,12
"997","Subject39","typepositive",440.25,145.855548091565,731.961096183131,148.538903816869,0,0,12
"998","Subject39","typesuicide",475.583333333333,155.926240332544,787.435813998422,163.730852668244,0,0,12
"999","Subject4","typenegative",765.083333333333,276.077215263916,1317.23776386117,212.928902805501,2,0,12
"1000","Subject4","typeneutral",746.083333333333,248.791061785271,1243.66545690387,248.501209762792,0,0,12
"1001","Subject4","typepositive",742.416666666667,386.079704049291,1514.57607476525,-29.7427414319147,0,0,12
"1002","Subject4","typesuicide",752.25,182.027532882454,1116.30506576491,388.194934235093,0,1,12
"1003","Subject40","typenegative",555.75,156.982989813894,869.715979627788,241.784020372212,0,0,12
"1004","Subject40","typeneutral",505.916666666667,64.2388417383034,634.394350143273,377.43898319006,0,0,12
"1005","Subject40","typepositive",573.333333333333,146.209273013552,865.751879360438,280.914787306229,1,0,12
"1006","Subject40","typesuicide",452.666666666667,70.9113830243371,594.489432715341,310.843900617993,0,0,12
"1007","Subject41","typenegative",476.833333333333,41.2923795156032,559.41809236454,394.248574302127,0,0,12
"1008","Subject41","typeneutral",527.5,98.81893451248,725.13786902496,329.86213097504,0,0,12
"1009","Subject41","typepositive",509.583333333333,60.6861648653184,630.95566306397,388.211003602697,0,0,12
"1010","Subject41","typesuicide",533.916666666667,171.158330917383,876.233328501432,191.600004831901,1,0,12
"1011","Subject42","typenegative",448.75,125.108044214881,698.966088429763,198.533911570237,1,0,12
"1012","Subject42","typeneutral",435.583333333333,132.567964273105,700.719261879543,170.447404787124,1,0,12
"1013","Subject42","typepositive",429.5,108.268605371506,646.037210743012,212.962789256988,1,0,12
"1014","Subject42","typesuicide",403.083333333333,102.775535056066,608.634403445465,197.532263221202,0,0,12
"1015","Subject43","typenegative",535.916666666667,77.4367288158337,690.790124298334,381.043209034999,0,0,12
"1016","Subject43","typeneutral",537.333333333333,91.2831093938307,719.899552120995,354.767114545672,1,0,12
"1017","Subject43","typepositive",557.416666666667,104.747712783303,766.912092233273,347.921241100061,1,0,12
"1018","Subject43","typesuicide",505.916666666667,36.5076787273665,578.9320241214,432.901309211934,0,0,12
"1019","Subject44","typenegative",635,243.574890480787,1122.14978096157,147.850219038426,1,0,12
"1020","Subject44","typeneutral",559.5,184.154826165376,927.809652330753,191.190347669247,1,0,12
"1021","Subject44","typepositive",549.416666666667,148.244551231055,845.905769128777,252.927564204556,1,0,12
"1022","Subject44","typesuicide",604.583333333333,216.052375103535,1036.6880835404,172.478583126262,1,0,12
"1023","Subject45","typenegative",574.416666666667,120.013982771201,814.444632209068,334.388701124265,0,0,12
"1024","Subject45","typeneutral",613.333333333333,201.7380539815,1016.80944129633,209.857225370334,0,0,12
"1025","Subject45","typepositive",523.833333333333,128.594382270436,781.022097874206,266.64456879246,0,0,12
"1026","Subject45","typesuicide",583.333333333333,181.002427574546,945.338188482425,221.328478184241,0,0,12
"1027","Subject46","typenegative",409.416666666667,61.4735099391797,532.363686545026,286.469646788307,1,0,12
"1028","Subject46","typeneutral",419.25,41.9070942139221,503.064188427844,335.435811572156,0,0,12
"1029","Subject46","typepositive",418.833333333333,42.8630659687618,504.559465270857,333.10720139581,0,0,12
"1030","Subject46","typesuicide",399.833333333333,56.4943011338848,512.821935601103,286.844731065564,0,0,12
"1031","Subject47","typenegative",442.666666666667,41.7053154086303,526.077297483927,359.256035849406,0,0,12
"1032","Subject47","typeneutral",437.583333333333,51.2258072980147,540.034947929363,335.131718737304,0,0,12
"1033","Subject47","typepositive",471.083333333333,73.7519902145431,618.58731376242,323.579352904247,0,0,12
"1034","Subject47","typesuicide",425.083333333333,61.3950817297775,547.873496792888,302.293169873778,1,0,12
"1035","Subject49","typenegative",606.5,310.932176176442,1228.36435235288,-15.3643523528847,1,0,12
"1036","Subject49","typeneutral",811.5,416.18713011424,1643.87426022848,-20.8742602284798,1,0,12
"1037","Subject49","typepositive",636.333333333333,129.121037884004,894.575409101342,378.091257565325,1,0,12
"1038","Subject49","typesuicide",631.166666666667,93.7577471546493,818.682160975965,443.651172357368,0,0,12
"1039","Subject5","typenegative",596.166666666667,176.197117576946,948.560901820559,243.772431512774,0,0,12
"1040","Subject5","typeneutral",714.333333333333,299.340588425272,1313.01451018388,115.65215648279,1,0,12
"1041","Subject5","typepositive",672.166666666667,297.014794040277,1266.19625474722,78.1370785861136,1,0,12
"1042","Subject5","typesuicide",651.833333333333,180.001936016524,1011.83720536638,291.829461300284,0,0,12
"1043","Subject50","typenegative",411.583333333333,34.5765509961286,480.73643532559,342.430231341076,0,0,12
"1044","Subject50","typeneutral",467.25,193.0002943945,853.250588789,81.2494112110002,1,0,12
"1045","Subject50","typepositive",489.25,234.990957272828,959.231914545656,19.2680854543443,1,0,12
"1046","Subject50","typesuicide",437.083333333333,75.2347336774389,587.552800688211,286.613865978456,1,0,12
"1047","Subject52","typenegative",540.416666666667,120.739733863105,781.896134392876,298.937198940457,0,0,12
"1048","Subject52","typeneutral",525.083333333333,119.140450602207,763.364234537748,286.802432128919,0,0,12
"1049","Subject52","typepositive",618.166666666667,116.302765802595,850.772198271857,385.561135061476,0,0,12
"1050","Subject52","typesuicide",628.833333333333,169.34571059513,967.524754523594,290.141912143072,1,0,12
"1051","Subject53","typenegative",604.666666666667,277.834264963627,1160.33519659392,48.998136739413,0,1,12
"1052","Subject53","typeneutral",629.75,105.127736155074,840.005472310149,419.494527689851,0,0,12
"1053","Subject53","typepositive",600.083333333333,109.361334644158,818.806002621649,381.360664045017,1,0,12
"1054","Subject53","typesuicide",626.666666666667,182.600574196714,991.867815060095,261.465518273238,1,0,12
"1055","Subject54","typenegative",985.5,182.21191458898,1349.92382917796,621.07617082204,0,0,12
"1056","Subject54","typeneutral",782.916666666667,217.59238720529,1218.10144107725,347.731892256086,1,0,12
"1057","Subject54","typepositive",1058.66666666667,219.092480819208,1496.85162830508,620.48170502825,0,0,12
"1058","Subject54","typesuicide",965.583333333333,165.182245542383,1295.9478244181,635.218842248566,0,0,12
"1059","Subject55","typenegative",366.166666666667,68.6570308037558,503.480728274178,228.852605059155,1,0,12
"1060","Subject55","typeneutral",346.166666666667,41.9021226048022,429.970911876271,262.362421457062,0,0,12
"1061","Subject55","typepositive",360.666666666667,36.3876435903811,433.441953847429,287.891379485904,0,0,12
"1062","Subject55","typesuicide",389.416666666667,51.1583252503856,491.733317167438,287.100016165895,1,0,12
"1063","Subject56","typenegative",416.083333333333,62.5815225901142,541.246378513562,290.920288153105,0,0,12
"1064","Subject56","typeneutral",421.333333333333,74.0802186003712,569.493770534076,273.172896132591,0,0,12
"1065","Subject56","typepositive",501.666666666667,160.506773197969,822.680213062605,180.653120270729,1,0,12
"1066","Subject56","typesuicide",436.583333333333,91.1407087303955,618.864750794124,254.301915872542,1,0,12
"1067","Subject57","typenegative",654.333333333333,197.276148552933,1048.8856304392,259.781036227468,1,0,12
"1068","Subject57","typeneutral",608.916666666667,157.682337936022,924.28134253871,293.551990794624,0,0,12
"1069","Subject57","typepositive",666.333333333333,268.816373058343,1203.96607945002,128.700587216647,1,0,12
"1070","Subject57","typesuicide",660.666666666667,262.857145209863,1186.38095708639,134.952376246941,1,0,12
"1071","Subject58","typenegative",561.583333333333,109.078335765327,779.740004863987,343.42666180268,0,0,12
"1072","Subject58","typeneutral",528.416666666667,87.2503798724039,702.917426411474,353.915906921859,0,0,12
"1073","Subject58","typepositive",658.083333333333,369.710318623878,1397.50397058109,-81.3373039144235,1,0,12
"1074","Subject58","typesuicide",512.583333333333,195.83177304343,904.246879420193,120.919787246474,0,1,12
"1075","Subject59","typenegative",969.25,273.362937236461,1515.97587447292,422.524125527077,0,0,12
"1076","Subject59","typeneutral",912.25,172.202906215577,1256.65581243115,567.844187568845,1,0,12
"1077","Subject59","typepositive",882.833333333333,344.011847928457,1570.85702919025,194.80963747642,0,1,12
"1078","Subject59","typesuicide",866.833333333333,150.291131616021,1167.41559656538,566.251070101291,0,0,12
"1079","Subject6","typenegative",490.583333333333,83.8119739040727,658.207281141479,322.959385525188,0,0,12
"1080","Subject6","typeneutral",488.416666666667,87.1805423801491,662.777751426965,314.055581906369,1,0,12
"1081","Subject6","typepositive",477.416666666667,186.927043781711,851.270754230089,103.562579103245,0,1,12
"1082","Subject6","typesuicide",483.916666666667,92.7758376982178,669.468342063102,298.364991270231,0,0,12
"1083","Subject60","typenegative",452.166666666667,59.9679207172594,572.102508101186,332.230825232148,1,0,12
"1084","Subject60","typeneutral",433,37.1018254880465,507.203650976093,358.796349023907,0,1,12
"1085","Subject60","typepositive",472.5,97.3844303404157,667.268860680831,277.731139319169,1,0,12
"1086","Subject60","typesuicide",450.416666666667,27.1275047719379,504.671676210543,396.161657122791,0,0,12
"1087","Subject62","typenegative",456.916666666667,71.9791110270363,600.874888720739,312.958444612594,0,1,12
"1088","Subject62","typeneutral",585.25,204.903136761118,995.056273522236,175.443726477764,1,0,12
"1089","Subject62","typepositive",478.333333333333,54.4515353040637,587.236403941461,369.430262725206,0,1,12
"1090","Subject62","typesuicide",491.083333333333,75.2951264067341,641.673586146801,340.493080519865,1,0,12
"1091","Subject63","typenegative",942.666666666667,307.160998155493,1556.98866297765,328.344670355681,1,0,12
"1092","Subject63","typeneutral",1007.58333333333,423.244064197938,1854.07146172921,161.095204937458,0,1,12
"1093","Subject63","typepositive",960.833333333333,366.860348295527,1694.55402992439,227.11263674228,1,0,12
"1094","Subject63","typesuicide",1102.66666666667,327.751938717887,1758.17054410244,447.162789230893,0,0,12
"1095","Subject64","typenegative",424.25,90.1273089478534,604.504617895707,243.995382104293,1,0,12
"1096","Subject64","typeneutral",424.083333333333,32.5784600711277,489.240253475589,358.926413191078,0,1,12
"1097","Subject64","typepositive",424.583333333333,40.153021698437,504.889376730207,344.277289936459,0,0,12
"1098","Subject64","typesuicide",412,55.1691613461394,522.338322692279,301.661677307721,1,0,12
"1099","Subject65","typenegative",455.583333333333,71.8868534362834,599.3570402059,311.809626460766,0,0,12
"1100","Subject65","typeneutral",433.416666666667,53.5222270452079,540.461120757083,326.372212576251,0,0,12
"1101","Subject65","typepositive",490.916666666667,80.8089310245677,652.534528715802,329.298804617531,0,0,12
"1102","Subject65","typesuicide",440.25,51.0581219609752,542.36624392195,338.13375607805,0,0,12
"1103","Subject67","typenegative",379.75,62.5941109631947,504.938221926389,254.561778073611,0,0,12
"1104","Subject67","typeneutral",384.166666666667,66.5675778757379,517.301822418142,251.031510915191,1,0,12
"1105","Subject67","typepositive",358.833333333333,28.9445656175365,416.722464568406,300.94420209826,0,0,12
"1106","Subject67","typesuicide",361.916666666667,35.5386047030891,432.993876072845,290.839457260489,1,0,12
"1107","Subject68","typenegative",460,142.283328097657,744.566656195314,175.433343804686,1,0,12
"1108","Subject68","typeneutral",415.083333333333,72.8278896793771,560.739112692087,269.427553974579,0,0,12
"1109","Subject68","typepositive",445.416666666667,128.465388570642,702.347443807951,188.485889525383,1,0,12
"1110","Subject68","typesuicide",446.666666666667,51.6462325182906,549.959131703248,343.374201630086,0,0,12
"1111","Subject69","typenegative",522.5,125.939018432082,774.378036864165,270.621963135835,1,0,12
"1112","Subject69","typeneutral",449.083333333333,44.5308030945145,538.144939522362,360.021727144304,1,0,12
"1113","Subject69","typepositive",428.25,43.1680121470432,514.586024294086,341.913975705914,1,0,12
"1114","Subject69","typesuicide",429.583333333333,53.5816426049298,536.746618543193,322.420048123474,0,0,12
"1115","Subject7","typenegative",522.75,65.03303356407,652.81606712814,392.68393287186,0,0,12
"1116","Subject7","typeneutral",562,171.038538985171,904.077077970342,219.922922029658,1,0,12
"1117","Subject7","typepositive",508.25,72.6562579423261,653.562515884652,362.937484115348,0,0,12
"1118","Subject7","typesuicide",546.916666666667,124.838410707117,796.5934880809,297.239845252433,1,0,12
"1119","Subject70","typenegative",682.333333333333,283.180422196082,1248.6941777255,115.972488941168,1,0,12
"1120","Subject70","typeneutral",732.75,304.250233435333,1341.25046687067,124.249533129334,0,0,12
"1121","Subject70","typepositive",509.833333333333,117.750764007043,745.33486134742,274.331805319247,1,0,12
"1122","Subject70","typesuicide",571.833333333333,220.820714333569,1013.47476200047,130.191904666194,0,1,12
"1123","Subject71","typenegative",426.833333333333,56.1375475276952,539.108428388724,314.558238277943,0,0,12
"1124","Subject71","typeneutral",383.583333333333,53.9670915438007,491.517516420935,275.649150245732,0,0,12
"1125","Subject71","typepositive",410.333333333333,48.1971959450931,506.727725223519,313.938941443147,0,0,12
"1126","Subject71","typesuicide",414.833333333333,52.5492553936233,519.93184412058,309.734822546087,0,0,12
"1127","Subject72","typenegative",774,154.790767871284,1083.58153574257,464.418464257431,1,0,12
"1128","Subject72","typeneutral",774.25,185.228176238733,1144.70635247747,403.793647522533,1,0,12
"1129","Subject72","typepositive",840.083333333333,210.980592960729,1262.04451925479,418.122147411876,0,0,12
"1130","Subject72","typesuicide",771.333333333333,159.0410657851,1089.41546490353,453.251201763133,1,0,12
"1131","Subject73","typenegative",508.833333333333,98.1981608171904,705.229654967714,312.437011698953,0,0,12
"1132","Subject73","typeneutral",556.333333333333,214.94157063695,986.216474607232,126.450192059434,1,0,12
"1133","Subject73","typepositive",515.416666666667,118.255853849596,751.928374365858,278.904958967475,0,0,12
"1134","Subject73","typesuicide",531.25,137.913098461577,807.076196923155,255.423803076845,1,0,12
"1135","Subject74","typenegative",428.75,75.6668835933348,580.08376718667,277.41623281333,0,0,12
"1136","Subject74","typeneutral",418.333333333333,93.6398646006296,605.613062534592,231.053604132074,1,0,12
"1137","Subject74","typepositive",455,95.293804053092,645.587608106184,264.412391893816,0,0,12
"1138","Subject74","typesuicide",425.916666666667,58.9737358079977,543.864138282662,307.969195050671,1,0,12
"1139","Subject76","typenegative",547.416666666667,252.291122725435,1051.99891211754,42.8344212157962,1,0,12
"1140","Subject76","typeneutral",517,105.036790091507,727.073580183014,306.926419816986,1,0,12
"1141","Subject76","typepositive",493.5,78.8721635421407,651.244327084281,335.755672915719,0,0,12
"1142","Subject76","typesuicide",483.833333333333,93.6277283455682,671.08879002447,296.577876642197,1,0,12
"1143","Subject77","typenegative",483.666666666667,130.428199219015,744.523065104697,222.810268228636,1,0,12
"1144","Subject77","typeneutral",483.416666666667,40.93333456717,565.283335801007,401.549997532327,0,0,12
"1145","Subject77","typepositive",445.166666666667,53.3305870505052,551.827840767677,338.505492565656,0,0,12
"1146","Subject77","typesuicide",441,47.1361663886467,535.272332777293,346.727667222707,0,0,12
"1147","Subject78","typenegative",611.416666666667,158.582045489126,928.580757644918,294.252575688415,0,0,12
"1148","Subject78","typeneutral",864,550.241930261755,1964.48386052351,-236.48386052351,0,0,12
"1149","Subject78","typepositive",698.666666666667,242.067358519496,1182.80138370566,214.531949627675,1,0,12
"1150","Subject78","typesuicide",793.916666666667,338.974780057679,1471.86622678202,115.96710655131,1,0,12
"1151","Subject79","typenegative",502.416666666667,101.873770674866,706.164208016398,298.669125316935,0,0,12
"1152","Subject79","typeneutral",480.333333333333,76.6436065451152,633.620546423564,327.046120243103,1,0,12
"1153","Subject79","typepositive",547.166666666667,128.816171580303,804.799009827273,289.534323506061,0,0,12
"1154","Subject79","typesuicide",693,240.433320939885,1173.86664187977,212.13335812023,1,0,12
"1155","Subject8","typenegative",418.666666666667,50.207448439329,519.081563545325,318.251769788009,0,1,12
"1156","Subject8","typeneutral",445.5,60.5587618463558,566.617523692712,324.382476307288,1,0,12
"1157","Subject8","typepositive",416.583333333333,67.6118041513911,551.806941636115,281.359725030551,1,0,12
"1158","Subject8","typesuicide",415.166666666667,61.6070145553592,538.380695777385,291.952637555948,0,0,12
"1159","Subject81","typenegative",881,286.07532383813,1453.15064767626,308.84935232374,0,0,12
"1160","Subject81","typeneutral",816.416666666667,212.335694054714,1241.08805477609,391.745278557239,1,0,12
"1161","Subject81","typepositive",684.916666666667,204.514261931371,1093.94519052941,275.888142803925,1,0,12
"1162","Subject81","typesuicide",704.916666666667,165.302729633368,1035.5221259334,374.31120739993,0,0,12
"1163","Subject82","typenegative",408.5,144.092457691707,696.684915383414,120.315084616586,1,0,12
"1164","Subject82","typeneutral",389.5,101.397059308264,592.294118616528,186.705881383472,1,0,12
"1165","Subject82","typepositive",483,210.207689505576,903.415379011152,62.5846209888476,1,0,12
"1166","Subject82","typesuicide",449.916666666667,157.38283280144,764.682332269547,135.151001063786,1,0,12
"1167","Subject83","typenegative",408.333333333333,42.3241459846898,492.981625302713,323.685041363954,1,0,12
"1168","Subject83","typeneutral",437.666666666667,87.6857336103649,613.038133887396,262.295199445937,1,0,12
"1169","Subject83","typepositive",435.5,170.360313346848,776.220626693697,94.7793733063032,1,0,12
"1170","Subject83","typesuicide",424.083333333333,86.8179478023183,597.71922893797,250.447437728697,1,0,12
"1171","Subject84","typenegative",401.083333333333,72.280335982181,545.644005297695,256.522661368971,1,0,12
"1172","Subject84","typeneutral",411.916666666667,59.9446082696856,531.805883206038,292.027450127295,0,0,12
"1173","Subject84","typepositive",416.916666666667,42.7284413121951,502.373549291057,331.459784042277,0,0,12
"1174","Subject84","typesuicide",438.25,100.192655328713,638.635310657425,237.864689342575,1,0,12
"1175","Subject85","typenegative",849,321.115951870122,1491.23190374024,206.768096259756,1,0,12
"1176","Subject85","typeneutral",779.916666666667,317.97983307503,1415.87633281673,143.957000516606,0,1,12
"1177","Subject85","typepositive",705.916666666667,254.657866141768,1215.2323989502,196.60093438313,0,1,12
"1178","Subject85","typesuicide",874,213.109020328691,1300.21804065738,447.781959342617,0,0,12
"1179","Subject87","typenegative",765.083333333333,299.738509775478,1364.56035288429,165.606313782378,1,0,12
"1180","Subject87","typeneutral",696.333333333333,209.0612495433,1114.45583241993,278.210834246733,1,0,12
"1181","Subject87","typepositive",703,172.527731631231,1048.05546326246,357.944536737537,0,0,12
"1182","Subject87","typesuicide",633.833333333333,185.304090782168,1004.44151489767,263.225151768997,0,0,12
"1183","Subject88","typenegative",484.833333333333,79.397542134311,643.628417601955,326.038249064711,0,0,12
"1184","Subject88","typeneutral",489.75,60.7036392498985,611.157278499797,368.342721500203,0,0,12
"1185","Subject88","typepositive",450.833333333333,76.7662725815225,604.365878496378,297.300788170288,1,0,12
"1186","Subject88","typesuicide",457.916666666667,69.9966990563689,597.910064779405,317.923268553929,0,0,12
"1187","Subject89","typenegative",586.666666666667,126.557448926517,839.7815645197,333.551768813633,0,0,12
"1188","Subject89","typeneutral",586.5,165.531375767968,917.562751535937,255.437248464063,0,0,12
"1189","Subject89","typepositive",696.25,165.553136210375,1027.35627242075,365.14372757925,0,0,12
"1190","Subject89","typesuicide",724.75,340.385109438225,1405.52021887645,43.9797811235491,1,0,12
"1191","Subject9","typenegative",525.083333333333,191.334765330931,907.752863995195,142.413802671471,1,0,12
"1192","Subject9","typeneutral",551.666666666667,160.949079092134,873.564824850935,229.768508482398,0,0,12
"1193","Subject9","typepositive",506.916666666667,109.009973132848,724.936612932363,288.896720400971,0,0,12
"1194","Subject9","typesuicide",481.916666666667,186.422520261384,854.761707189434,109.071626143899,1,0,12
"1195","Subject91","typenegative",621.5,113.541742424217,848.583484848434,394.416515151566,0,0,12
"1196","Subject91","typeneutral",620.333333333333,155.159351127878,930.65203558909,310.014631077577,0,0,12
"1197","Subject91","typepositive",703.5,336.667761774397,1376.83552354879,30.164476451207,1,0,12
"1198","Subject91","typesuicide",661.333333333333,165.152454820791,991.638242974915,331.028423691752,1,0,12
"1199","Subject92","typenegative",732.916666666667,281.325582436673,1295.56783154001,170.26550179332,1,0,12
"1200","Subject92","typeneutral",NA,NA,NA,NA,0,0,12
"1201","Subject92","typepositive",813.666666666667,258.275164516569,1330.2169956998,297.116337633529,0,0,12
"1202","Subject92","typesuicide",938.5,436.557504282603,1811.61500856521,65.3849914347949,1,0,12
"1203","Subject93","typenegative",452.166666666667,60.9885731970019,574.14381306067,330.189520272663,0,0,12
"1204","Subject93","typeneutral",443,95.7667621216919,634.533524243384,251.466475756616,1,0,12
