"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"997","Subject6","negative",353.375,39.7909118602058,452.852279650515,253.897720349485,0,0,"Subject6","neutral",351.375,27.7485735369106,420.746433842276,282.003566157724,0,0,"Subject6","positive",353.0625,49.7386084110389,477.409021027597,228.715978972403,0,0,"Subject6","suicide",338,36.849242416455,430.123106041138,245.876893958862,0,0
"1001","Subject60","negative",444.5625,62.7969943548256,601.554985887064,287.570014112936,0,0,"Subject60","neutral",410.75,57.2124695033055,553.781173758264,267.718826241736,0,0,"Subject60","positive",419.6875,39.4862317776716,518.403079444179,320.971920555821,0,0,"Subject60","suicide",456.1875,73.1684984584669,639.108746146167,273.266253853833,0,0
"1005","Subject61","negative",481.6875,131.069812822531,809.362032056328,154.012967943672,1,0,"Subject61","neutral",492.125,81.2041665597688,695.135416399422,289.114583600578,0,0,"Subject61","positive",489.3125,149.223643680663,862.371609201656,116.253390798344,0,0,"Subject61","suicide",508,110.037569341869,783.093923354673,232.906076645327,0,0
"1009","Subject62","negative",369.5,55.6021582314931,508.505395578733,230.494604421267,0,0,"Subject62","neutral",405.75,70.4958627627655,581.989656906914,229.510343093086,0,0,"Subject62","positive",386.3125,85.7249234470349,600.624808617587,172.000191382413,0,0,"Subject62","suicide",383.25,79.3259100168413,581.564775042103,184.935224957897,1,0
"1013","Subject63","negative",425.5,57.6402637051567,569.600659262892,281.399340737108,0,0,"Subject63","neutral",422.75,52.742772016647,554.606930041617,290.893069958383,1,0,"Subject63","positive",484.875,122.865712602554,792.039281506384,177.710718493616,1,0,"Subject63","suicide",457.875,112.750979300995,739.752448252487,175.997551747513,0,0
"1017","Subject64","negative",385.125,100.206370389645,635.640925974112,134.609074025888,1,0,"Subject64","neutral",405.125,220.311862292221,955.904655730553,-145.654655730553,1,0,"Subject64","positive",395.625,89.1925819038033,618.606454759508,172.643545240492,1,0,"Subject64","suicide",374.3125,106.263018810246,639.970047025615,108.654952974385,1,0
"1021","Subject65","negative",414.8125,55.4138595780273,553.347148945068,276.277851054932,1,0,"Subject65","neutral",436.0625,91.5303000832693,664.888250208173,207.236749791827,1,0,"Subject65","positive",416.875,48.106652346635,537.141630866587,296.608369133413,1,0,"Subject65","suicide",429.125,72.90987587426,611.39968968565,246.85031031435,1,0
"1025","Subject66","negative",364.1875,59.9880196372576,514.157549093144,214.217450906856,0,0,"Subject66","neutral",393.0625,131.358272801272,721.458182003179,64.6668179968206,0,0,"Subject66","positive",380.3125,104.916296001463,642.603240003658,118.021759996342,0,0,"Subject66","suicide",470.3125,321.270336580685,1273.48834145171,-332.863341451713,1,0
"1029","Subject67","negative",281.875,40.0763853992182,382.065963498045,181.684036501955,0,0,"Subject67","neutral",294.1875,39.7025922747285,393.443980686821,194.931019313179,0,0,"Subject67","positive",288.0625,37.7279184866238,382.38229621656,193.74270378344,0,0,"Subject67","suicide",296.2,56.356264704366,437.090661760915,155.309338239085,0,0
"1033","Subject68","negative",428.185185185185,345.73178099137,1292.51463766361,-436.144267293239,1,0,"Subject68","neutral",358.260869565217,82.2469769498631,563.878311939875,152.64342719056,0,0,"Subject68","positive",352.12,71.8089595152768,531.642398788192,172.597601211808,1,0,"Subject68","suicide",357.6,77.3450524782105,550.962631195526,164.237368804474,1,0
"1037","Subject69","negative",377.75,81.3580563517426,581.145140879357,174.354859120643,1,0,"Subject69","neutral",380.8125,74.833342613214,567.895856533035,193.729143466965,1,0,"Subject69","positive",430.3125,91.8961143538362,660.05278588459,200.57221411541,0,0,"Subject69","suicide",491.4375,344.963373659678,1353.8459341492,-370.970934149195,1,0
"1041","Subject7","negative",416.625,109.583377693274,690.583444233184,142.666555766816,0,0,"Subject7","neutral",352.625,57.5579418209743,496.519854552436,208.730145447564,0,0,"Subject7","positive",425.4375,82.2516210579869,631.066552644967,219.808447355033,0,0,"Subject7","suicide",395.875,60.8800733683307,548.075183420827,243.674816579173,1,0
"1045","Subject70","negative",432.3125,116.744575177322,724.173937943304,140.451062056696,0,0,"Subject70","neutral",393.6875,70.3749185908351,569.624796477088,217.750203522912,0,0,"Subject70","positive",383.375,84.3365282662264,594.216320665566,172.533679334434,0,0,"Subject70","suicide",379.75,82.3970064181137,585.742516045284,173.757483954716,0,0
"1049","Subject71","negative",346.6875,39.6008733068687,445.689683267172,247.685316732828,0,0,"Subject71","neutral",353.5,36.0629079988474,443.657269997119,263.342730002881,0,1,"Subject71","positive",364.4,40.8093126626754,466.423281656689,262.376718343311,0,0,"Subject71","suicide",403.3125,88.8322154401206,625.393038600301,181.231961399699,0,0
"1053","Subject72","negative",399.0625,44.9332375122618,511.395593780655,286.729406219345,0,0,"Subject72","neutral",397.133333333333,57.8271644850493,541.701244545957,252.56542212071,0,0,"Subject72","positive",397.875,42.1091834797747,503.147958699437,292.602041300563,0,0,"Subject72","suicide",429.875,85.0959262636389,642.614815659097,217.135184340903,1,0
"1057","Subject73","negative",420.25,70.9361214990877,597.590303747719,242.909696252281,0,0,"Subject73","neutral",423.0625,133.502793354047,756.819483385117,89.3055166148829,1,0,"Subject73","positive",407.125,117.215968764215,700.164921910537,114.085078089463,1,0,"Subject73","suicide",510.875,282.878271817873,1218.07067954468,-196.320679544683,1,0
"1061","Subject74","negative",402.375,76.9180299626384,594.670074906596,210.079925093404,1,0,"Subject74","neutral",379.75,50.5311784940743,506.077946235186,253.422053764814,0,0,"Subject74","positive",387.5,74.8376019569485,574.594004892371,200.405995107629,0,0,"Subject74","suicide",418.875,98.2560430711516,664.515107677879,173.234892322121,0,0
"1065","Subject75","negative",351,49.6010752571622,475.002688142905,226.997311857095,0,0,"Subject75","neutral",400.3125,77.5970091777598,594.305022944399,206.319977055601,0,0,"Subject75","positive",351.875,39.0331056070784,449.457764017696,254.292235982304,1,0,"Subject75","suicide",374.8125,49.3926023475851,498.294005868963,251.330994131037,0,0
"1069","Subject76","negative",389.5625,76.8227125703504,581.619281425876,197.505718574124,1,0,"Subject76","neutral",363.4375,55.5925279751395,502.418819937849,224.456180062151,1,0,"Subject76","positive",370.25,73.9806280950178,555.201570237545,185.298429762456,1,0,"Subject76","suicide",353.625,37.5657201892009,447.539300473002,259.710699526998,0,0
"1073","Subject78","negative",365.8125,46.2878223726284,481.532055931571,250.092944068429,0,0,"Subject78","neutral",350.5625,93.2523234741812,583.693308685453,117.431691314547,0,0,"Subject78","positive",329.75,56.5750239357734,471.187559839434,188.312440160566,0,0,"Subject78","suicide",356.266666666667,82.0709333152615,561.44399995482,151.089333378513,1,0
"1077","Subject79","negative",458.625,121.657922060177,762.769805150441,154.480194849559,1,0,"Subject79","neutral",463.875,102.809127350964,720.897818377409,206.852181622591,1,0,"Subject79","positive",464.6875,69.7029112256678,638.94477806417,290.43022193583,0,0,"Subject79","suicide",398.875,34.3178767796999,484.66969194925,313.08030805075,0,0
"1081","Subject8","negative",291,29.6198131886974,365.049532971744,216.950467028256,0,0,"Subject8","neutral",303.4375,58.9304321495552,450.763580373888,156.111419626112,1,0,"Subject8","positive",311.2,35.9765796833758,401.141449208439,221.258550791561,0,0,"Subject8","suicide",287.8125,49.7811460293955,412.265365073489,163.359634926511,0,0
"1085","Subject80","negative",436.333333333333,37.2871738448134,529.551267945367,343.1153987213,0,0,"Subject80","neutral",482.833333333333,134.246663521544,818.449992137193,147.216674529473,0,0,"Subject80","positive",526.5,212.145940333535,1056.86485083384,-3.86485083383877,0,0,"Subject80","suicide",500.444444444444,343.953525607425,1360.32825846301,-359.439369574119,1,0
"1089","Subject82","negative",281.8,41.581589332643,385.753973331608,177.846026668392,0,0,"Subject82","neutral",278.5,28.5166617962201,349.79165449055,207.20834550945,0,0,"Subject82","positive",288.125,51.0266270359571,415.691567589893,160.558432410107,1,0,"Subject82","suicide",295.8125,40.6303970773935,397.388492693484,194.236507306516,1,0
"1093","Subject83","negative",354.3125,37.1281003194795,447.132750798699,261.492249201301,0,0,"Subject83","neutral",379.8125,78.8815303688597,577.016325922149,182.608674077851,1,0,"Subject83","positive",348.875,53.0117911412169,481.404477853042,216.345522146958,1,0,"Subject83","suicide",378.6875,78.4820308520789,574.892577130197,182.482422869803,0,0
"1097","Subject84","negative",371.5,51.7532607668348,500.883151917087,242.116848082913,1,0,"Subject84","neutral",368.75,72.1650885123825,549.162721280956,188.337278719044,1,0,"Subject84","positive",372.3125,48.7875923434091,494.281480858523,250.343519141477,0,0,"Subject84","suicide",371.9375,43.6798485192734,481.137121298183,262.737878701817,0,0
"1101","Subject86","negative",351.25,76.6468090225114,542.867022556278,159.632977443722,1,0,"Subject86","neutral",367.8125,80.2547765972012,568.449441493003,167.175558506997,0,0,"Subject86","positive",347.3125,59.7134476758237,496.596119189559,198.028880810441,1,0,"Subject86","suicide",330.733333333333,66.793355814425,497.716722869396,163.749943797271,1,0
"1105","Subject87","negative",553.6,262.351481794939,1209.47870448735,-102.278704487346,0,0,"Subject87","neutral",479,83.7764883484621,688.441220871155,269.558779128845,0,0,"Subject87","positive",397,175.291756794209,835.229391985522,-41.2293919855217,0,0,"Subject87","suicide",543.125,360.529149802263,1444.44787450566,-358.197874505658,0,0
"1109","Subject88","negative",398.6875,64.7844824527191,560.648706131798,236.726293868202,0,0,"Subject88","neutral",397.6875,71.3149995910164,575.974998977541,219.400001022459,0,0,"Subject88","positive",425.625,89.2381644813473,648.720411203368,202.529588796632,1,0,"Subject88","suicide",395.6875,47.9468021179029,515.554505294757,275.820494705243,0,0
"1113","Subject89","negative",383.333333333333,60.0807537377567,533.535217677725,233.131448988941,0,0,"Subject89","neutral",476.333333333333,174.634336586914,912.919174800618,39.7474918660487,0,0,"Subject89","positive",422.545454545455,95.007750879982,660.06483174541,185.026077345499,0,0,"Subject89","suicide",441.928571428571,135.3647291214,780.34039423207,103.516748625072,1,0
"1117","Subject9","negative",454.706349206349,156.544386930241,846.067316531952,63.3453818807462,5,1,"Subject9","neutral",435.893129770992,110.325201243233,711.706132879076,160.080126662909,3,0,"Subject9","positive",459.36231884058,146.972858213747,826.794464374946,91.9301733062134,3,0,"Subject9","suicide",501.887218045113,200.449670783471,1003.01139500379,0.7630410864341,4,0
"1121","Subject90","negative",361.5,161.482713213107,765.206783032768,-42.2067830327683,1,0,"Subject90","neutral",369.0625,202.350675396287,874.939188490716,-136.814188490716,1,0,"Subject90","positive",320.4375,35.0997981950514,408.186995487629,232.688004512371,0,0,"Subject90","suicide",376.2,98.1872846001093,621.668211500273,130.731788499727,1,0
"1125","Subject91","negative",418.5625,54.2020525441611,554.067631360403,283.057368639597,0,0,"Subject91","neutral",424.375,75.688726593419,613.596816483548,235.153183516452,0,0,"Subject91","positive",417,86.9022439296017,634.255609824004,199.744390175996,1,0,"Subject91","suicide",424.4375,69.1307637741693,597.264409435423,251.610590564577,1,0
"1129","Subject92","negative",457.421052631579,159.361334983487,855.824390090298,59.0177151728603,1,0,"Subject92","neutral",503.684210526316,358.31287579302,1399.46640000887,-392.097978956235,1,0,"Subject92","positive",519.769230769231,191.103442253209,997.527836402254,42.0106251362079,0,0,"Subject92","suicide",562.333333333333,158.249706783203,957.957600291341,166.709066375326,0,0
"1133","Subject93","negative",347.1875,38.7147151179841,443.97428779496,250.40071220504,0,0,"Subject93","neutral",301.25,28.022609918897,371.306524797243,231.193475202757,0,0,"Subject93","positive",315.25,33.2575805894937,398.393951473734,232.106048526266,0,1,"Subject93","suicide",341.6875,62.0308726898684,496.764681724671,186.610318275329,1,0
"1137","Subject94","negative",389.166666666667,124.533395788707,700.500156138433,77.8331771949,0,0,"Subject94","neutral",374.5,78.9043725024159,571.76093125604,177.23906874396,0,0,"Subject94","positive",490,154.149278298667,875.373195746668,104.626804253332,0,0,"Subject94","suicide",392.272727272727,135.774880525884,731.709928587438,52.8355259580163,0,0
"1141","Subject95","negative",348.25,64.4282546713785,509.320636678446,187.179363321554,0,0,"Subject95","neutral",336.3125,45.5246727976526,450.124181994132,222.500818005868,1,0,"Subject95","positive",325.25,41.194659848092,428.23664962023,222.26335037977,1,0,"Subject95","suicide",331.8125,76.1938044287942,522.297011071985,141.327988928015,1,0
"1145","Subject96","negative",361.3125,48.5286427449467,482.634106862367,239.990893137633,0,0,"Subject96","neutral",329.875,52.5837427348035,461.334356837009,198.415643162991,0,0,"Subject96","positive",350.5625,53.4639676168289,484.222419042072,216.902580957928,0,0,"Subject96","suicide",386.75,129.735371686625,711.088429216562,62.4115707834382,1,0
"1149","Subject97","negative",286.722222222222,221.370279517362,840.147921015626,-266.703476571182,1,0,"Subject97","neutral",288.153846153846,142.30128384739,643.907055772321,-67.5993634646282,0,0,"Subject97","positive",226.576923076923,103.109717515634,484.351216866008,-31.197370712162,0,0,"Subject97","suicide",230.15,132.935787823334,562.489469558335,-102.189469558335,0,0
"1153","Subject98","negative",477.25,152.484534734947,858.461336837368,96.0386631626319,1,0,"Subject98","neutral",394.066666666667,81.0568289770179,596.708739109211,191.424594224122,0,0,"Subject98","positive",422.3125,116.805090499801,714.325226249502,130.299773750498,1,0,"Subject98","suicide",404.466666666667,63.4753795539957,563.155115551656,245.778217781678,0,0
"1157","Subject99","negative",433.3125,99.1979292458601,681.30732311465,185.31767688535,1,0,"Subject99","neutral",403.8125,67.181563691239,571.766409228097,235.858590771903,1,0,"Subject99","positive",428.0625,83.1652721993982,635.975680498496,220.149319501504,0,0,"Subject99","suicide",428.4375,90.3385991700115,654.283997925029,202.591002074971,1,0
