"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"1030","Subject69","negative",383,8.12403840463596,403.31009601159,362.68990398841,0,0,"Subject69","neutral",359.5,31.5224787519425,438.306196879856,280.693803120144,0,0,"Subject69","positive",519.25,103.593355642789,778.233389106972,260.266610893028,0,0,"Subject68","suicide",368.25,17.4618632071915,411.904658017979,324.595341982021,0,0
"1034","Subject7","negative",334.75,77.0384103332011,527.346025833003,142.153974166997,0,0,"Subject7","neutral",361.5,58.3409518834469,507.352379708617,215.647620291383,0,0,"Subject7","positive",419,32.9140294302192,501.285073575548,336.714926424452,0,0,"Subject69","suicide",384,21.9544984001001,438.88624600025,329.11375399975,0,0
"1038","Subject70","negative",473.25,112.807727276696,755.269318191739,191.230681808261,0,0,"Subject70","neutral",365.5,95.0105257326787,603.026314331697,127.973685668303,0,0,"Subject70","positive",419.5,113.632448417401,703.581121043503,135.418878956497,0,0,"Subject7","suicide",386.25,42.0901809610428,491.475452402607,281.024547597393,0,0
"1042","Subject71","negative",345,31.6016877186436,424.004219296609,265.995780703391,0,0,"Subject71","neutral",362.75,20.4837333836714,413.959333459178,311.540666540822,0,0,"Subject71","positive",379,64.55230437405,540.380760935125,217.619239064875,0,0,"Subject70","suicide",386,91.9528864872296,615.882216218074,156.117783781926,0,0
"1046","Subject72","negative",396.5,69.8450666356138,571.112666589034,221.887333410965,0,0,"Subject72","neutral",416.25,40.019786772712,516.29946693178,316.20053306822,0,0,"Subject72","positive",414.25,33.3703960619788,497.675990154947,330.824009845053,0,0,"Subject71","suicide",395.25,70.881944104264,572.45486026066,218.04513973934,0,0
"1050","Subject73","negative",489,97.8808799851466,733.702199962866,244.297800037134,0,0,"Subject73","neutral",396.75,38.395963329496,492.73990832374,300.76009167626,0,0,"Subject73","positive",482.75,227.004221693489,1050.26055423372,-84.7605542337222,0,0,"Subject72","suicide",386.75,26.4748308146939,452.937077036735,320.562922963265,0,0
"1054","Subject74","negative",445,79.115948666077,642.789871665193,247.210128334807,0,0,"Subject74","neutral",409.5,31.0751776610636,487.187944152659,331.812055847341,0,0,"Subject74","positive",407.5,96.1994455978481,647.99861399462,167.00138600538,0,0,"Subject73","suicide",411.75,54.7136485105255,548.534121276314,274.965878723686,0,0
"1058","Subject75","negative",366,36.9143151997523,458.285787999381,273.714212000619,0,0,"Subject75","neutral",392,123.236899236119,700.092248090297,83.9077519097027,0,0,"Subject75","positive",324.75,25.8505319094211,389.376329773553,260.123670226447,0,0,"Subject74","suicide",455,136.696744657655,796.741861644136,113.258138355864,0,0
"1062","Subject76","negative",349,26.3312235441753,414.828058860438,283.171941139562,0,0,"Subject76","neutral",392,83.5583628370015,600.895907092504,183.104092907496,0,0,"Subject76","positive",380.5,44.4634681508314,491.658670377079,269.341329622921,0,0,"Subject75","suicide",334.5,29.5803989154981,408.450997288745,260.549002711255,0,0
"1066","Subject78","negative",380.25,21.4534379529249,433.883594882312,326.616405117688,0,0,"Subject78","neutral",425,75.7231800705702,614.307950176425,235.692049823575,0,0,"Subject78","positive",396,45.8548434373804,510.637108593451,281.362891406549,0,0,"Subject76","suicide",361.25,25.2768009579271,424.442002394818,298.057997605182,0,0
"1070","Subject79","negative",539.25,168.632489949792,960.83122487448,117.66877512552,0,0,"Subject79","neutral",595.5,108.889852603445,867.724631508613,323.275368491387,0,0,"Subject79","positive",549.5,53.494548008808,683.23637002202,415.76362997798,0,0,"Subject78","suicide",415.333333333333,65.9570567364352,580.225975174421,250.440691492245,0,0
"1074","Subject8","negative",315.5,20.7444771766688,367.361192941672,263.638807058328,0,0,"Subject8","neutral",311.25,43.4539986652552,419.884996663138,202.615003336862,0,0,"Subject8","positive",320.666666666667,5.5075705472861,334.435593034882,306.897740298451,0,0,"Subject79","suicide",426.5,39.2470805708314,524.617701427079,328.382298572921,0,0
"1078","Subject80","negative",439,52.3259018078045,569.814754519511,308.185245480489,0,0,"Subject80","neutral",494,143.377125093231,852.442812733077,135.557187266923,0,0,"Subject80","positive",769.5,185.969083452062,1234.42270863016,304.577291369845,0,0,"Subject8","suicide",315.25,17.0367250374008,357.841812593502,272.658187406498,0,0
"1082","Subject82","negative",248,15.3948043183407,286.487010795852,209.512989204148,0,0,"Subject82","neutral",264.75,28.429737951659,335.824344879147,193.675655120852,0,0,"Subject82","positive",270.25,31.6478013980961,349.36950349524,191.13049650476,0,0,"Subject80","suicide",378,NA,NA,NA,0,0
"1086","Subject83","negative",348.75,54.8171201967658,485.792800491914,211.707199508086,0,0,"Subject83","neutral",457.75,124.596348261095,769.240870652737,146.259129347263,0,0,"Subject83","positive",393.5,82.3994336550116,599.498584137529,187.501415862471,0,0,"Subject82","suicide",295.5,33.3316666249979,378.829166562495,212.170833437505,0,0
"1090","Subject84","negative",352.5,36.3730669589464,443.432667397366,261.567332602634,0,0,"Subject84","neutral",331.75,6.70198975429437,348.504974385736,314.995025614264,0,0,"Subject84","positive",317.25,32.3148572641131,398.037143160283,236.462856839717,0,0,"Subject83","suicide",446.75,80.5827731797146,648.206932949287,245.293067050713,0,0
"1094","Subject86","negative",329.25,28.0044639298809,399.261159824702,259.238840175298,0,0,"Subject86","neutral",311,45.365184888855,424.412962222138,197.587037777862,0,0,"Subject86","positive",332.5,42.6262829718942,439.065707429736,225.934292570264,0,0,"Subject84","suicide",349.75,33.4402452144119,433.35061303603,266.14938696397,0,0
"1098","Subject87","negative",476,NA,NA,NA,0,0,"Subject88","neutral",430,91.8404413462101,659.601103365525,200.398896634475,0,0,"Subject87","positive",370,379.009234715989,1317.52308678997,-577.523086789974,0,0,"Subject86","suicide",377.5,109.472979923511,651.182449808776,103.817550191224,0,0
"1101","Subject88","negative",407.5,76.181800101249,597.954500253123,217.045499746877,0,0,"Subject89","neutral",472,200.992537174891,974.481342937228,-30.4813429372279,0,0,"Subject88","positive",430.25,83.3361666185016,638.590416546254,221.909583453746,0,0,"Subject87","suicide",378,NA,NA,NA,0,0
"1105","Subject89","negative",388,NA,NA,NA,0,0,"Subject9","neutral",436.866666666667,106.19069812284,702.343411973766,171.389921359567,0,0,"Subject89","positive",376.5,79.9030662740799,576.2576656852,176.7423343148,0,0,"Subject88","suicide",386.25,67.7317010958187,555.579252739547,216.920747260453,0,0
"1109","Subject9","negative",441.379310344828,148.13613762663,811.719654411403,71.0389662782517,2,0,"Subject90","neutral",343,54.8148398398341,480.037099599585,205.962900400415,0,0,"Subject9","positive",453.4,126.591561841269,769.878904603172,136.921095396828,0,0,"Subject89","suicide",517,262.406173707861,1173.01543426965,-139.015434269652,0,0
"1113","Subject90","negative",496.5,304.103600767896,1256.75900191974,-263.759001919741,0,0,"Subject91","neutral",409,112.196256622046,689.490641555115,128.509358444885,0,0,"Subject90","positive",304.75,20.4022057631032,355.755514407758,253.744485592242,0,0,"Subject9","suicide",531.212121212121,172.990201596752,963.687625204001,98.7366172202417,0,0
"1117","Subject91","negative",439.75,42.2245978863821,545.311494715955,334.188505284045,0,0,"Subject92","neutral",690,703.620281117593,2449.05070279398,-1069.05070279398,0,0,"Subject91","positive",402.75,87.0186761563287,620.296690390822,185.203309609178,0,0,"Subject90","suicide",304.75,23.6696007570892,363.924001892723,245.575998107277,0,0
"1121","Subject92","negative",610.25,273.264676336575,1293.41169084144,-72.9116908414385,0,0,"Subject93","neutral",309,15.121728296285,346.804320740713,271.195679259287,0,0,"Subject92","positive",586.5,239.70919882224,1185.7729970556,-12.772997055599,0,0,"Subject91","suicide",446,120.01944286934,746.048607173349,145.951392826651,0,0
"1125","Subject93","negative",359.25,34.4710023062864,445.427505765716,273.072494234284,0,0,"Subject95","neutral",364.75,63.052227029133,522.380567572833,207.119432427167,0,0,"Subject93","positive",328,39.2598183048946,426.149545762236,229.850454237764,0,0,"Subject92","suicide",630,191.162234764087,1107.90558691022,152.094413089782,0,0
"1129","Subject94","negative",412,NA,NA,NA,0,0,"Subject96","neutral",343,11.1654228162962,370.91355704074,315.08644295926,0,0,"Subject95","positive",361.75,53.5435959444887,495.608989861222,227.891010138778,0,0,"Subject93","suicide",328.75,15.9033539439537,368.508384859884,288.991615140116,0,0
"1131","Subject95","negative",388,69.0555332081845,560.638833020461,215.361166979539,0,0,"Subject97","neutral",233.25,65.0608689356872,395.902172339218,70.597827660782,0,0,"Subject96","positive",363.75,58.7842098980103,510.710524745026,216.789475254974,0,0,"Subject94","suicide",238,192.333044482741,718.832611206852,-242.832611206852,0,0
"1135","Subject96","negative",379.5,46.7368519835615,496.342129958904,262.657870041096,0,0,"Subject98","neutral",318.5,41.2835721968598,421.708930492149,215.291069507851,0,0,"Subject97","positive",229.666666666667,103.856952904785,489.309048928628,-29.9757155952951,0,0,"Subject95","suicide",336.75,22.3960562004415,392.740140501104,280.759859498896,0,0
"1139","Subject97","negative",236.6,202.993349644761,744.083374111901,-270.883374111901,0,0,"Subject99","neutral",340,33.734255586866,424.335638967165,255.664361032835,0,0,"Subject98","positive",355.25,21.7619698863254,409.654924715813,300.845075284187,0,0,"Subject96","suicide",398,68.5565460040104,569.391365010026,226.608634989974,0,0
"1143","Subject98","negative",519.25,159.875732992847,918.939332482117,119.560667517883,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Subject99","positive",422,87.4109070234754,640.527267558689,203.472732441311,0,0,"Subject97","suicide",226.5,136.118820643338,566.797051608346,-113.797051608346,0,0
"1147","Subject99","negative",358.75,61.434924920602,512.337312301505,205.162687698495,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subject98","suicide",381,81.5230028887553,584.807507221888,177.192492778112,0,0
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subject99","suicide",386,56.0594922084268,526.148730521067,245.851269478933,0,0
