"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"941","Subject38","negative",447.181818181818,64.1825049323719,575.546828046562,318.816808317074,0,0,"Subject38","neutral",478.181818181818,121.507058922374,721.195936026567,235.167700337069,2,0,"Subject38","positive",466.416666666667,167.043060490315,800.502787647297,132.330545686037,2,0,"Subject38","suicide",412.5,36.5501442333441,485.600288466688,339.399711533312,0,0
"945","Subject39","negative",518.6,233.621015637225,985.84203127445,51.3579687255504,0,0,"Subject39","neutral",424.5,104.14663575522,632.79327151044,216.20672848956,2,0,"Subject39","positive",428.9,147.778247811766,724.456495623532,133.343504376468,0,0,"Subject39","suicide",464.272727272727,154.474896039756,773.22251935224,155.322935193215,0,0
"949","Subject4","negative",765.083333333333,270.008843118737,1305.10101957081,225.065647095859,4,0,"Subject4","neutral",746.083333333333,243.322458561843,1232.72825045702,259.438416209648,0,0,"Subject4","positive",809.818181818182,314.712512252,1439.24320632218,180.393157314182,0,0,"Subject4","suicide",752.25,178.026439169799,1108.3028783396,396.197121660401,0,2
"953","Subject40","negative",555.75,153.53239284325,862.814785686499,248.685214313501,2,0,"Subject40","neutral",516.363636363636,54.324023848566,625.011684060768,407.715588666504,0,0,"Subject40","positive",573.333333333333,142.995489946108,859.32431322555,287.342353441117,2,0,"Subject40","suicide",452.666666666667,69.3527007509389,591.372068168544,313.961265164789,0,0
"957","Subject41","negative",476.833333333333,40.3847438549743,557.602821043282,396.063845623385,0,0,"Subject41","neutral",525.727272727273,100.948917689513,727.625108106298,323.829437348248,0,0,"Subject41","positive",507.636363636364,61.7294754434876,631.095314523339,384.177412749388,0,0,"Subject41","suicide",517.272727272727,164.947374527867,847.167476328461,187.377978216994,2,0
"961","Subject42","negative",449.454545454545,128.027797306354,705.510140067254,193.398950841837,2,0,"Subject42","neutral",435.583333333333,129.654026804672,694.891386942678,176.275279723989,2,0,"Subject42","positive",429.5,105.888784970877,641.277569941755,217.722430058245,2,0,"Subject42","suicide",403.363636363636,105.189418920412,613.74247420446,192.984798522813,0,0
"965","Subject43","negative",535.916666666667,75.734614834024,687.385896334715,384.447436998619,0,0,"Subject43","neutral",537.333333333333,89.2766421892071,715.886617711747,358.780048954919,2,0,"Subject43","positive",557.416666666667,102.445284088064,762.307234842794,352.526098490539,2,0,"Subject43","suicide",505.916666666667,35.7052141688099,577.327095004286,434.506238329047,0,0
"969","Subject44","negative",635,238.220942386064,1111.44188477213,158.558115227872,2,0,"Subject44","neutral",547.181818181818,183.358518537717,913.898855257252,180.464781106384,2,0,"Subject44","positive",549.416666666667,144.986031311166,839.388729288998,259.444604044335,2,0,"Subject44","suicide",604.583333333333,211.303391332003,1027.19011599734,181.976550669326,2,0
"973","Subject45","negative",574.416666666667,117.375990681254,809.168648029174,339.664685304159,0,0,"Subject45","neutral",613.333333333333,197.303709096379,1007.94075152609,218.725915140576,0,0,"Subject45","positive",528.2,128.192125548458,784.584251096916,271.815748903084,0,0,"Subject45","suicide",583.333333333333,177.023866400444,937.381066134222,229.285600532445,2,0
"977","Subject46","negative",411.818181818182,62.3413310608745,536.500843939931,287.135519696433,2,0,"Subject46","neutral",419.25,40.9859466901395,501.221893380279,337.278106619721,0,0,"Subject46","positive",418.833333333333,41.9209055107422,502.675144354818,334.991522311849,0,0,"Subject46","suicide",399.833333333333,55.2525165011526,510.338366335639,289.328300331028,0,0
"981","Subject47","negative",442.666666666667,40.7886031254753,524.243872917617,361.089460415716,0,0,"Subject47","neutral",437.583333333333,50.0998278801753,537.782989093684,337.383677572983,0,0,"Subject47","positive",471.083333333333,72.1308693891913,615.345072111716,326.821594554951,0,0,"Subject47","suicide",425.083333333333,60.0455744788303,545.174482290994,304.992184375673,2,0
"985","Subject49","negative",661.545454545455,251.378433607811,1164.30232176108,158.788587329832,2,0,"Subject49","neutral",811.5,407.039043101145,1625.57808620229,-2.57808620228968,2,0,"Subject49","positive",636.333333333333,126.282866291673,888.89906591668,383.767600749987,2,0,"Subject49","suicide",631.166666666667,91.6968856645617,814.56043799579,447.772895337543,0,0
"989","Subject5","negative",596.166666666667,172.324180509892,940.81502768645,251.518305646883,0,0,"Subject5","neutral",714.333333333333,292.760870910427,1299.85507515419,128.811591512479,2,0,"Subject5","positive",672.166666666667,290.486199128389,1253.13906492344,91.194268409889,2,0,"Subject5","suicide",651.833333333333,176.045366353371,1003.92406604008,299.742600626591,0,0
"993","Subject50","negative",411.583333333333,33.8165339887827,479.216401310899,343.950265355768,0,0,"Subject50","neutral",467.25,188.758011635326,844.766023270651,89.7339767293487,2,0,"Subject50","positive",489.25,229.825690091615,948.90138018323,29.5986198167705,2,0,"Subject50","suicide",437.083333333333,73.5810211037239,584.245375540781,289.921291125885,2,0
"997","Subject52","negative",540.416666666667,118.085789251664,776.588245169995,304.245088163339,0,0,"Subject52","neutral",525.083333333333,116.521659366185,758.126652065704,292.040014600963,0,0,"Subject52","positive",625.9,123.474651138135,872.84930227627,378.950697723729,0,0,"Subject52","suicide",628.833333333333,165.623372291701,960.080077916735,297.586588749932,2,0
"1001","Subject53","negative",604.666666666667,271.727271625296,1148.12120991726,61.2121234160741,2,2,"Subject53","neutral",629.75,102.816954277767,835.383908555535,424.116091444465,0,0,"Subject53","positive",599.454545454545,111.912690149287,823.279925753119,375.629165155972,2,0,"Subject53","suicide",626.666666666667,178.586884631316,983.840435929298,269.492897404035,2,0
"1005","Subject54","negative",985.5,178.206768036214,1341.91353607243,629.086463927572,0,0,"Subject54","neutral",782.916666666667,212.809552880272,1208.53577242721,357.297560906122,2,0,"Subject54","positive",1058.66666666667,214.276673377256,1487.22001342118,630.113319912155,0,0,"Subject54","suicide",965.583333333333,161.55142314087,1288.68617961507,642.480487051592,0,0
"1009","Subject55","negative",366.166666666667,67.1479007840911,500.462468234849,231.870865098484,2,0,"Subject55","neutral",346.166666666667,40.9810843604988,428.128835387664,264.204497945669,0,0,"Subject55","positive",360.666666666667,35.587817488899,431.842301644465,289.491031688869,0,0,"Subject55","suicide",389.416666666667,50.033829135606,489.484324937879,289.349008395455,2,0
"1013","Subject56","negative",410.545454545455,60.9705059631507,532.486466471756,288.604442619153,0,0,"Subject56","neutral",421.333333333333,72.4518830833184,566.23709949997,276.429567166697,0,0,"Subject56","positive",501.666666666667,156.978720980201,815.624108627068,187.709224706265,2,0,"Subject56","suicide",436.583333333333,89.1373715929113,614.858076519156,258.308590147511,2,0
"1017","Subject57","negative",654.333333333333,192.939879499935,1040.2130923332,268.453574333464,2,0,"Subject57","neutral",608.916666666667,154.216368799804,917.349404266274,300.483929067059,0,0,"Subject57","positive",666.333333333333,262.907599352133,1192.1485320376,140.518134629068,2,0,"Subject57","suicide",660.666666666667,257.079359539908,1174.82538574648,146.507947586851,2,0
"1021","Subject58","negative",561.583333333333,106.680716918845,774.944767171024,348.221899495642,2,0,"Subject58","neutral",528.416666666667,85.3325549103988,699.081776487464,357.751556845869,0,0,"Subject58","positive",658.083333333333,361.583824747237,1381.25098282781,-65.0843161611406,2,0,"Subject58","suicide",559.090909090909,113.951079349204,786.993067789316,331.188750392502,2,0
"1025","Subject59","negative",969.25,267.35422683903,1503.95845367806,434.541546321939,0,0,"Subject59","neutral",912.25,168.417764734783,1249.08552946957,575.414470530433,2,0,"Subject59","positive",963,207.814477702727,1378.62895540545,547.371044594546,2,0,"Subject59","suicide",866.833333333333,146.987626414064,1160.80858616146,572.858080505204,0,0
"1029","Subject6","negative",470.7,74.840250920843,620.380501841686,321.019498158314,2,0,"Subject6","neutral",468.909090909091,56.3770546798278,581.663200268747,356.154981549435,0,0,"Subject6","positive",520.727272727273,114.122816807233,748.972906341739,292.481639112806,0,0,"Subject6","suicide",483.916666666667,90.7365592713643,665.389785209395,302.443548123938,2,0
"1033","Subject60","negative",452.166666666667,58.6497834731662,569.466233612999,334.867099720334,2,0,"Subject60","neutral",433,36.2863011641296,505.572602328259,360.427397671741,0,2,"Subject60","positive",472.5,95.2438517928996,662.987703585799,282.012296414201,2,0,"Subject60","suicide",454.363636363636,23.9812336442387,502.326103652114,406.401169075159,0,0
"1037","Subject62","negative",456.916666666667,70.3969593381559,597.710585342978,316.122747990355,0,2,"Subject62","neutral",582.727272727273,209.534218552934,1001.79570983314,163.658835621405,2,0,"Subject62","positive",478.333333333333,53.2546521067831,584.842637546899,371.824029119767,0,2,"Subject62","suicide",491.083333333333,73.6400863581825,638.363506049698,343.803160616968,2,0
"1041","Subject63","negative",973.272727272727,295.06709193773,1563.40691114819,383.138543397267,2,0,"Subject63","neutral",1099.09090909091,287.049175991204,1673.18926107332,524.9925571085,0,0,"Subject63","positive",960.833333333333,358.796498779227,1678.42633089179,243.240335774879,2,0,"Subject63","suicide",1102.66666666667,320.547719660755,1743.76210598818,461.571227345156,0,0
"1045","Subject64","negative",424.25,88.1462470532082,600.542494106416,247.957505893584,2,0,"Subject64","neutral",424.083333333333,31.8623625132779,487.808058359889,360.358608306778,0,2,"Subject64","positive",424.583333333333,39.2704299271942,503.124193187722,346.042473478945,0,0,"Subject64","suicide",412,53.9565042216977,519.913008443395,304.086991556605,2,0
"1049","Subject65","negative",457.818181818182,73.1506185005499,604.119418819281,311.516944817082,0,0,"Subject65","neutral",433.416666666667,52.3457706996939,538.108208066054,328.725125267279,0,0,"Subject65","positive",490.916666666667,79.032693656908,648.982053980483,332.851279352851,0,0,"Subject65","suicide",440.25,49.935828385256,540.121656770512,340.378343229488,0,0
"1053","Subject67","negative",379.75,61.2182482029948,502.18649640599,257.31350359401,0,0,"Subject67","neutral",384.166666666667,65.1043755069114,514.37541768049,253.957915652844,2,0,"Subject67","positive",358.181818181818,29.5355094817462,417.252837145311,299.110799218326,0,0,"Subject67","suicide",361.363636363636,36.3220324774102,434.007701318457,288.719571408816,2,0
"1057","Subject68","negative",460,139.155840071795,738.31168014359,181.68831985641,2,0,"Subject68","neutral",415.083333333333,71.2270812363477,557.537495806029,272.629170860638,0,0,"Subject68","positive",445.416666666667,125.64162861321,696.699923893086,194.133409440247,2,0,"Subject68","suicide",441.272727272727,49.2807137183376,539.834154709402,342.711299836052,0,0
"1061","Subject69","negative",522.5,123.170789874308,768.841579748615,276.158420251385,2,0,"Subject69","neutral",449.083333333333,43.5519845967878,536.187302526909,361.979364139758,2,0,"Subject69","positive",428.25,42.2191487566854,512.688297513371,343.811702486629,2,0,"Subject69","suicide",429.583333333333,52.4038802634563,534.391093860246,324.775572806421,0,0
"1065","Subject7","negative",522.75,63.6035615628422,649.957123125684,395.542876874316,0,0,"Subject7","neutral",562,167.278991118327,896.557982236653,227.442017763347,2,0,"Subject7","positive",508.25,71.0592220860759,650.368444172152,366.131555827848,0,0,"Subject7","suicide",546.916666666667,122.094374284338,791.105415235343,302.72791809799,2,0
"1069","Subject70","negative",682.333333333333,276.95591654656,1236.24516642645,128.421500240214,2,0,"Subject70","neutral",776.2,308.4705223484,1393.1410446968,159.2589553032,0,0,"Subject70","positive",525,107.859697226139,740.719394452277,309.280605547723,2,0,"Subject70","suicide",615.9,135.400730776229,886.701461552458,345.098538447542,0,0
"1073","Subject71","negative",426.833333333333,54.9036045911509,536.640542515635,317.026124151031,0,0,"Subject71","neutral",387.727272727273,53.2471164595362,494.221505646345,281.2330398082,0,0,"Subject71","positive",410.333333333333,47.137787543464,504.608908420261,316.057758246405,0,0,"Subject71","suicide",414.833333333333,51.3941856520811,517.621704637496,312.044962029171,0,0
"1077","Subject72","negative",774,151.38835748699,1076.77671497398,471.22328502602,2,0,"Subject72","neutral",774.25,181.156730124953,1136.56346024991,411.936539750093,2,0,"Subject72","positive",840.083333333333,206.343090542167,1252.76951441767,427.397152249,0,0,"Subject72","suicide",770.636363636364,162.764962139992,1096.16628791635,445.10643935638,2,0
"1081","Subject73","negative",508.833333333333,96.0396958991739,700.912725131681,316.753941534986,2,0,"Subject73","neutral",556.333333333333,210.217003131995,976.767339597323,135.899327069344,2,0,"Subject73","positive",515.416666666667,115.65650667486,746.729680016386,284.103653316947,0,0,"Subject73","suicide",531.25,134.881671169182,801.013342338364,261.486657661636,2,0
"1085","Subject74","negative",428.75,74.003672059303,576.757344118606,280.742655881394,0,2,"Subject74","neutral",418.333333333333,91.5815942523229,601.496521837979,235.170144828688,2,0,"Subject74","positive",455,93.1991789476803,641.398357895361,268.601642104639,0,0,"Subject74","suicide",424,59.9777736610266,543.955547322053,304.044452677947,2,0
"1089","Subject75","negative",506.076923076923,188.178834745446,882.434592567815,129.719253586031,2,0,"Subject75","neutral",547.928571428571,155.344522384668,858.617616197908,237.239526659235,2,0,"Subject75","positive",499.928571428571,167.656820689793,835.242212808158,164.614930048985,2,0,"Subject75","suicide",473,91.9312786814151,656.86255736283,289.13744263717,0,0
"1093","Subject76","negative",546,258.179339662513,1062.35867932503,29.6413206749734,2,0,"Subject76","neutral",517,102.728007272899,722.456014545799,311.543985454201,4,0,"Subject76","positive",493.5,77.1384976914054,647.776995382811,339.223004617189,0,0,"Subject76","suicide",483.833333333333,91.5697247607178,666.972782854769,300.693883811898,2,0
"1097","Subject77","negative",483.666666666667,127.56129529748,738.789257261628,228.544076071706,2,0,"Subject77","neutral",486.090909090909,40.8095566432657,567.710022377441,404.471795804378,0,0,"Subject77","positive",445.166666666667,52.1583430874025,549.483352841472,340.849980491862,0,0,"Subject77","suicide",441,46.1000801659211,533.200160331842,348.799839668158,0,0
"1101","Subject78","negative",611.416666666667,155.096300145557,921.60926695778,301.224066375553,0,0,"Subject78","neutral",942.454545454545,489.698909172791,1921.85236380013,-36.9432728910371,0,0,"Subject78","positive",698.666666666667,236.746547041835,1172.15976075034,225.173572582996,2,0,"Subject78","suicide",793.916666666667,331.523875022818,1456.9644167123,130.868916621031,2,0
"1105","Subject79","negative",502.416666666667,99.6345132566224,701.685693179911,303.147640153422,2,0,"Subject79","neutral",480.333333333333,74.9589259508842,630.251185235102,330.415481431565,2,0,"Subject79","positive",547.166666666667,125.984701164611,799.136068995888,295.197264337445,0,0,"Subject79","suicide",693,235.148426762111,1163.29685352422,222.703146475779,2,0
"1109","Subject8","negative",418.666666666667,49.1038532683241,516.874373203315,320.458960130019,0,2,"Subject8","neutral",445.5,59.2276374970187,563.955274994037,327.044725005963,2,0,"Subject8","positive",403.363636363636,50.912198420928,505.188033205492,301.53923952178,0,2,"Subject8","suicide",415.166666666667,60.252848871248,535.672364409163,294.660968924171,0,0
"1113","Subject81","negative",881,279.787186206262,1440.57437241252,321.425627587476,2,0,"Subject81","neutral",816.416666666667,207.668405557193,1231.75347778105,401.079855552281,2,0,"Subject81","positive",684.916666666667,200.018894035075,1084.95445473682,284.878878596517,2,0,"Subject81","suicide",704.916666666667,161.669258906455,1028.25518447958,381.578148853757,0,0
"1117","Subject82","negative",408.5,140.925203719839,690.350407439679,126.649592560321,2,0,"Subject82","neutral",389.5,99.1682803424913,587.836560684983,191.163439315017,2,0,"Subject82","positive",492.272727272727,212.62759347388,917.527914220487,67.0175403249676,2,0,"Subject82","suicide",449.916666666667,153.923446999578,757.763560665823,142.069772667511,2,0
"1121","Subject83","negative",408.333333333333,41.3938313684819,491.120996070297,325.545670596369,2,0,"Subject83","neutral",437.666666666667,85.7583392657716,609.18334519821,266.149988135123,2,0,"Subject83","positive",435.5,166.615673358468,768.731346716936,102.268653283064,2,0,"Subject83","suicide",424.083333333333,84.9096280025783,593.90258933849,254.264077328177,2,0
"1125","Subject84","negative",406.454545454545,71.4880791079566,549.430703670459,263.478387238632,2,0,"Subject84","neutral",403.272727272727,53.1522358246591,509.577198922045,296.968255623409,0,0,"Subject84","positive",405.7,35.7507452995554,477.201490599111,334.198509400889,0,0,"Subject84","suicide",438.25,97.9903500129078,634.230700025816,242.269299974184,2,0
"1129","Subject85","negative",849,314.057596489949,1477.1151929799,220.884807020102,2,0,"Subject85","neutral",850.727272727273,207.101581198853,1264.93043512498,436.524110329568,2,0,"Subject85","positive",770,127.718440328717,1025.43688065743,514.563119342566,0,0,"Subject85","suicide",874,208.424733573579,1290.84946714716,457.150532852842,0,0
"1133","Subject87","negative",790.090909090909,293.69970233474,1377.49031376039,202.691504421428,2,0,"Subject87","neutral",696.333333333333,204.46593564841,1105.26520463015,287.401462036514,2,0,"Subject87","positive",703,168.735450258424,1040.47090051685,365.529099483152,0,0,"Subject87","suicide",633.833333333333,181.230976013116,996.295285359566,271.371381307101,2,0
"1137","Subject88","negative",484.833333333333,77.6523280911205,640.137989515574,329.528677151092,0,0,"Subject88","neutral",489.75,59.3693303929255,608.488660785851,371.011339214149,0,0,"Subject88","positive",450.833333333333,75.0788957011899,600.991124735713,300.675541930954,2,0,"Subject88","suicide",457.916666666667,68.4581221824965,594.83291103166,321.000422301674,0,0
"1141","Subject89","negative",586.666666666667,123.775626829766,834.217920326198,339.115413007135,0,0,"Subject89","neutral",586.5,161.892879237557,910.285758475113,262.714241524887,0,0,"Subject89","positive",696.25,161.914161370073,1020.07832274015,372.421677259855,0,0,"Subject89","suicide",770.888888888889,374.833435775363,1520.55576043962,21.2220173381623,2,0
"1145","Subject9","negative",545.909090909091,181.383285073063,908.675661055217,183.142520762965,2,0,"Subject9","neutral",551.666666666667,157.411304678475,866.489276023617,236.844057309716,0,0,"Subject9","positive",506.916666666667,106.613856945303,720.144380557274,293.68895277606,0,0,"Subject9","suicide",498.1,196.24123178535,890.582463570701,105.617536429299,2,0
"1149","Subject91","negative",621.5,111.046014747511,843.592029495021,399.407970504979,0,0,"Subject91","neutral",620.333333333333,151.748839023327,923.831011379987,316.83565528668,0,0,"Subject91","positive",691.545454545455,341.973645221345,1375.49274498814,7.5981641027654,2,0,"Subject91","suicide",661.333333333333,161.522287240375,984.377907814084,338.288758852583,2,0
"1153","Subject92","negative",732.916666666667,275.141847474869,1283.2003616164,182.632971716929,2,0,"Subject92","neutral",675.7,190.47975441528,1056.65950883056,294.740491169441,0,0,"Subject92","positive",813.666666666667,252.598094017847,1318.86285470236,308.470478630972,0,0,"Subject92","suicide",975.272727272727,427.385426787464,1830.04358084766,120.501873697799,2,0
"1157","Subject93","negative",452.166666666667,59.6480012906637,571.462669247994,332.870664085339,0,0,"Subject93","neutral",443,93.6617410639501,630.3234821279,255.6765178721,2,0,"Subject93","positive",418.166666666667,51.859062070583,521.884790807833,314.448542525501,2,0,"Subject93","suicide",458.083333333333,86.6040046602258,631.291342653785,284.875324012882,2,0
"1161","Subject94","negative",398.25,76.4257241009061,551.101448201812,245.398551798188,2,0,"Subject94","neutral",574.090909090909,409.35639485497,1392.80369880085,-244.621880619031,2,0,"Subject94","positive",422.833333333333,135.365420626722,693.564174586777,152.10249207989,0,0,"Subject94","suicide",371.545454545455,62.7001384313253,496.945731408105,246.145177682804,0,0
"1165","Subject95","negative",431.166666666667,41.742134553727,514.650935774121,347.682397559213,2,0,"Subject95","neutral",438,55.5400364797676,549.080072959535,326.919927040465,0,0,"Subject95","positive",400.166666666667,62.848103057857,525.862872782381,274.470460550953,2,0,"Subject95","suicide",429.166666666667,54.6448348063611,538.456336279389,319.876997053944,0,0
"1169","Subject96","negative",537.545454545455,185.821401010737,909.188256566928,165.902652523981,2,0,"Subject96","neutral",510.833333333333,197.217528691515,905.268390716363,116.398275950304,2,0,"Subject96","positive",442.25,129.161930721967,700.573861443933,183.926138556067,2,0,"Subject96","suicide",437.5,121.173608835674,679.847217671347,195.152782328653,2,0
"1173","Subject98","negative",784.4,368.979588652415,1522.35917730483,46.4408226951703,2,0,"Subject98","neutral",565.111111111111,212.104549383744,989.320209878599,140.902012343623,2,0,"Subject98","positive",643.5,173.623029929037,990.746059858073,296.253940141927,0,0,"Subject98","suicide",783.888888888889,260.006083387856,1303.9010556646,263.876722113177,0,0
"1177","Subject99","negative",445.166666666667,83.9003895242379,612.967445715142,277.365887618191,0,0,"Subject99","neutral",485.666666666667,68.0093770175763,621.685420701819,349.647912631514,2,0,"Subject99","positive",446.833333333333,96.3019105262948,639.437154385923,254.229512280744,0,0,"Subject99","suicide",446.166666666667,63.0497847920105,572.266236250688,320.067097082646,0,0
